iterations,EU th,EU th time,EU,EU time,Barrier th,Barrier th time,Barrier,Barrier time,Lookback th,Lookback th time,Lookback,Lookback time
1,18.023,0,0,0,15.1816,0,15.3385,0.07,37.7605,0.07,37.6949,0.14
1,18.023,0,0,0,15.1816,0,15.0635,0.06,37.7605,0.06,37.6709,0.12
1,18.023,0,107.087,0,15.1816,0,15.2292,0.067,37.7605,0.067,37.809,0.131
1,18.023,0,26.7337,0,15.1816,0,15.0443,0.062,37.7605,0.062,37.6689,0.122
1,18.023,0,0,0,15.1816,0,15.2184,0.07,37.7605,0.07,37.8176,0.13
1,18.023,0,0,0,15.1816,0,15.141,0.06,37.7605,0.06,37.8387,0.112
1,18.023,0,0,0,15.1816,0,15.0023,0.07,37.7605,0.07,37.6923,0.14
1,18.023,0,0,0,15.1816,0,15.1534,0.06,37.7605,0.06,37.7707,0.12
1,18.023,0,0,0,15.1816,0,15.2076,0.07,37.7605,0.07,37.8664,0.131
1,18.023,0,0,0,15.1816,0,15.1655,0.06,37.7605,0.06,37.8122,0.112
1,18.023,0,0,0,15.1816,0,14.9739,0.081,37.7605,0.081,37.7641,0.141
1,18.023,0,0,0,15.1816,0,15.3987,0.049,37.7605,0.049,37.8924,0.124
1,18.023,0,0,0,15.1816,0,15.1661,0.07,37.7605,0.07,37.7937,0.13
1,18.023,0,40.0141,0,15.1816,0,15.2893,0.06,37.7605,0.06,37.9165,0.13
1,18.023,0,14.9102,0,15.1816,0,15.0882,0.06,37.7605,0.06,37.7108,0.12
1,18.023,0,3.01558,0,15.1816,0,15.0809,0.07,37.7605,0.07,37.6437,0.13
1,18.023,0,87.0657,0,15.1816,0,15.101,0.07,37.7605,0.07,38.0177,0.131
1,18.023,0,11.3866,0,15.1816,0,15.1921,0.052,37.7605,0.052,37.7366,0.117
1,18.023,0,0,0,15.1816,0,15.0445,0.079,37.7605,0.079,37.7283,0.139
1,18.023,0,66.4983,0,15.1816,0,15.1477,0.07,37.7605,0.07,37.6391,0.13
1,18.023,0,5.81551,0,15.1816,0,15.2096,0.06,37.7605,0.06,37.6397,0.13
1,18.023,0,28.6334,0,15.1816,0,15.3822,0.06,37.7605,0.06,37.88,0.12
1,18.023,0,33.0792,0,15.1816,0,15.1973,0.07,37.7605,0.07,37.6335,0.13
1,18.023,0,14.1792,0,15.1816,0,15.1712,0.06,37.7605,0.06,37.7279,0.12
1,18.023,0,0,0,15.1816,0,15.2949,0.062,37.7605,0.062,37.7423,0.122
1,18.023,0,0,0,15.1816,0,15.1842,0.069,37.7605,0.069,37.8679,0.116
1,18.023,0,0,0,15.1816,0,15.4331,0.073,37.7605,0.073,37.7825,0.143
1,18.023,0,0,0,15.1816,0,15.3704,0.06,37.7605,0.06,37.6031,0.12
1,18.023,0,8.8297,0,15.1816,0,15.0475,0.06,37.7605,0.06,37.5031,0.12
1,18.023,0,44.7499,0,15.1816,0,15.2806,0.06,37.7605,0.06,37.8851,0.12
1,18.023,0,0,0,15.1816,0,15.1066,0.06,37.7605,0.06,37.3972,0.122
1,18.023,0,64.3869,0,15.1816,0,15.3645,0.06,37.7605,0.06,37.7548,0.13
1,18.023,0,155.626,0,15.1816,0,15.1578,0.071,37.7605,0.071,37.8735,0.141
1,18.023,0,0,0,15.1816,0,15.0224,0.07,37.7605,0.07,37.7504,0.14
1,18.023,0,0,0,15.1816,0,15.022,0.069,37.7605,0.069,37.8463,0.129
1,18.023,0,0,0,15.1816,0,15.2037,0.07,37.7605,0.07,37.756,0.13
1,18.023,0,0,0,15.1816,0,15.0728,0.06,37.7605,0.06,37.7513,0.12
1,18.023,0,0,0,15.1816,0,15.191,0.06,37.7605,0.06,37.7059,0.12
1,18.023,0,13.2034,0,15.1816,0,15.2335,0.051,37.7605,0.051,37.7098,0.118
1,18.023,0,0,0,15.1816,0,15.0888,0.07,37.7605,0.07,37.9952,0.13
1,18.023,0,0,0,15.1816,0,15.1627,0.06,37.7605,0.06,37.8021,0.111
1,18.023,0,27.7253,0,15.1816,0,15.1073,0.065,37.7605,0.065,37.8426,0.137
1,18.023,0,0,0,15.1816,0,15.0571,0.06,37.7605,0.06,37.7585,0.12
1,18.023,0,89.7239,0,15.1816,0,15.1108,0.07,37.7605,0.07,37.7981,0.13
1,18.023,0,26.1288,0,15.1816,0,15.2508,0.06,37.7605,0.06,37.9122,0.12
1,18.023,0,0,0,15.1816,0,15.1251,0.06,37.7605,0.06,37.7089,0.12
1,18.023,0,0,0,15.1816,0,15.3131,0.06,37.7605,0.06,37.9071,0.13
1,18.023,0,5.75223,0,15.1816,0,15.0195,0.07,37.7605,0.07,37.7337,0.13
1,18.023,0,0,0,15.1816,0,15.1725,0.071,37.7605,0.071,37.8783,0.144
1,18.023,0,28.5558,0,15.1816,0,15.1321,0.047,37.7605,0.047,37.5905,0.122
1,18.023,0,0,0,15.1816,0,15.0658,0.07,37.7605,0.07,37.7323,0.13
1,18.023,0,0,0,15.1816,0,15.1914,0.07,37.7605,0.07,37.594,0.13
1,18.023,0,5.05045,0,15.1816,0,15.2025,0.06,37.7605,0.06,37.8455,0.13
1,18.023,0,0,0,15.1816,0,15.3522,0.06,37.7605,0.06,37.762,0.12
1,18.023,0,0,0,15.1816,0,15.3424,0.053,37.7605,0.053,37.8254,0.131
1,18.023,0,2.77597,0,15.1816,0,15.1391,0.051,37.7605,0.051,37.7173,0.122
1,18.023,0,0,0,15.1816,0,15.079,0.047,37.7605,0.047,37.7482,0.123
1,18.023,0,7.6743,0,15.1816,0,15.1619,0.073,37.7605,0.073,37.6976,0.134
1,18.023,0,9.26483,0,15.1816,0,15.1306,0.06,37.7605,0.06,37.6407,0.13
1,18.023,0,49.7989,0,15.1816,0,15.1608,0.06,37.7605,0.06,37.8731,0.12
1,18.023,0,0,0,15.1816,0,15.2012,0.07,37.7605,0.07,37.8243,0.13
1,18.023,0,42.6716,0,15.1816,0,15.2365,0.06,37.7605,0.06,37.8168,0.12
1,18.023,0,0,0,15.1816,0,15.1589,0.07,37.7605,0.07,37.7414,0.13
1,18.023,0,71.4153,0,15.1816,0,15.1101,0.077,37.7605,0.077,37.9074,0.147
1,18.023,0,65.7167,0,15.1816,0,15.1444,0.064,37.7605,0.064,37.6906,0.126
1,18.023,0,0,0,15.1816,0,15.1046,0.06,37.7605,0.06,37.7041,0.13
1,18.023,0,0,0,15.1816,0,15.1453,0.06,37.7605,0.06,37.5698,0.13
1,18.023,0,55.0867,0,15.1816,0,15.0617,0.06,37.7605,0.06,37.8242,0.12
1,18.023,0,0,0,15.1816,0,15.2381,0.07,37.7605,0.07,37.9237,0.13
1,18.023,0,44.6604,0,15.1816,0,15.3312,0.06,37.7605,0.06,37.5129,0.13
1,18.023,0,0,0,15.1816,0,15.1334,0.06,37.7605,0.06,37.8587,0.12
1,18.023,0,0,0,15.1816,0,15.214,0.07,37.7605,0.07,37.7881,0.133
1,18.023,0,0,0,15.1816,0,15.1776,0.06,37.7605,0.06,37.5774,0.122
1,18.023,0,0,0,15.1816,0,15.3483,0.07,37.7605,0.07,37.7274,0.13
1,18.023,0,0,0,15.1816,0,15.2516,0.06,37.7605,0.06,37.6384,0.12
1,18.023,0,0,0,15.1816,0,15.2403,0.07,37.7605,0.07,37.7865,0.13
1,18.023,0,9.74261,0,15.1816,0,14.9924,0.06,37.7605,0.06,38.0661,0.12
1,18.023,0,0,0,15.1816,0,15.1282,0.07,37.7605,0.07,37.8662,0.13
1,18.023,0,16.1699,0,15.1816,0,15.1982,0.06,37.7605,0.06,37.8213,0.13
1,18.023,0,12.5807,0,15.1816,0,15.205,0.06,37.7605,0.06,38.05,0.115
1,18.023,0,6.55495,0,15.1816,0,15.119,0.077,37.7605,0.077,37.9177,0.157
1,18.023,0,0,0,15.1816,0,15.1347,0.08,37.7605,0.08,37.853,0.15
1,18.023,0,0,0,15.1816,0,15.1526,0.07,37.7605,0.07,37.8417,0.13
1,18.023,0,0,0,15.1816,0,15.1748,0.06,37.7605,0.06,37.9669,0.12
1,18.023,0,0,0,15.1816,0,15.0724,0.06,37.7605,0.06,37.9392,0.12
1,18.023,0,107.261,0,15.1816,0,15.3037,0.07,37.7605,0.07,37.743,0.13
1,18.023,0,0,0,15.1816,0,15.1571,0.072,37.7605,0.072,37.5688,0.132
1,18.023,0,160.202,0,15.1816,0,15.2225,0.063,37.7605,0.063,37.5582,0.125
1,18.023,0,0,0,15.1816,0,15.1778,0.07,37.7605,0.07,37.8057,0.13
1,18.023,0,26.3208,0,15.1816,0,15.0151,0.07,37.7605,0.07,37.9235,0.13
1,18.023,0,0,0,15.1816,0,15.1296,0.06,37.7605,0.06,37.8248,0.12
1,18.023,0,51.9928,0,15.1816,0,15.3085,0.07,37.7605,0.07,37.6524,0.13
1,18.023,0,6.85885,0,15.1816,0,15.2551,0.06,37.7605,0.06,37.6576,0.133
1,18.023,0,0,0,15.1816,0,15.303,0.06,37.7605,0.06,37.8829,0.13
1,18.023,0,0,0,15.1816,0,14.9909,0.07,37.7605,0.07,37.5945,0.14
1,18.023,0,24.2067,0,15.1816,0,15.1218,0.049,37.7605,0.049,37.9025,0.116
1,18.023,0,0,0,15.1816,0,15.3317,0.082,37.7605,0.082,37.7863,0.142
1,18.023,0,10.7569,0,15.1816,0,15.2014,0.06,37.7605,0.06,37.6792,0.13
1,18.023,0,0,0,15.1816,0,15.2484,0.06,37.7605,0.06,37.8017,0.12
1,18.023,0,59.4921,0,15.1816,0,15.0242,0.06,37.7605,0.06,37.6819,0.12
1,18.023,0,63.0508,0,15.1816,0,15.1038,0.06,37.7605,0.06,37.8709,0.13
1,18.023,0,0,0,15.1816,0,15.2912,0.048,37.7605,0.048,37.8717,0.129
1,18.023,0,0,0,15.1816,0,15.2477,0.06,37.7605,0.06,37.615,0.133
1,18.023,0,6.62597,0,15.1816,0,15.1819,0.049,37.7605,0.049,37.7259,0.125
1,18.023,0,18.4758,0,15.1816,0,15.2307,0.08,37.7605,0.08,37.6233,0.15
1,18.023,0,23.53,0,15.1816,0,15.0787,0.06,37.7605,0.06,37.7112,0.12
1,18.023,0,0,0,15.1816,0,15.1231,0.06,37.7605,0.06,37.7374,0.13
1,18.023,0,0,0,15.1816,0,14.9707,0.06,37.7605,0.06,37.8271,0.14
1,18.023,0,0,0,15.1816,0,15.1377,0.068,37.7605,0.068,37.6187,0.14
1,18.023,0,138.682,0,15.1816,0,15.1844,0.082,37.7605,0.082,37.8615,0.152
1,18.023,0,27.2405,0,15.1816,0,15.0479,0.07,37.7605,0.07,37.7463,0.13
1,18.023,0,6.75776,0,15.1816,0,15.1777,0.07,37.7605,0.07,37.6133,0.131
1,18.023,0,0,0,15.1816,0,15.2068,0.06,37.7605,0.06,37.6913,0.13
1,18.023,0,0,0,15.1816,0,15.1112,0.06,37.7605,0.06,37.7267,0.12
1,18.023,0,21.6666,0,15.1816,0,15.1795,0.07,37.7605,0.07,37.6601,0.131
1,18.023,0,134.49,0,15.1816,0,15.2586,0.06,37.7605,0.06,37.7584,0.128
1,18.023,0,58.4423,0,15.1816,0,15.0267,0.062,37.7605,0.062,37.8512,0.122
1,18.023,0,115.205,0,15.1816,0,15.1699,0.07,37.7605,0.07,37.7163,0.13
1,18.023,0,18.8372,0,15.1816,0,15.1961,0.06,37.7605,0.06,37.7003,0.13
1,18.023,0,0,0,15.1816,0,15.0835,0.06,37.7605,0.06,37.7964,0.12
1,18.023,0,0.705596,0,15.1816,0,15.1753,0.06,37.7605,0.06,37.7297,0.12
1,18.023,0,0,0,15.1816,0,15.134,0.06,37.7605,0.06,37.7768,0.13
1,18.023,0,1.78179,0,15.1816,0,15.4198,0.06,37.7605,0.06,37.9504,0.121
1,18.023,0,68.8862,0,15.1816,0,15.3713,0.06,37.7605,0.06,37.8063,0.123
1,18.023,0,65.1692,0,15.1816,0,15.2396,0.062,37.7605,0.062,37.7993,0.132
1,18.023,0,70.7283,0,15.1816,0,15.2298,0.07,37.7605,0.07,37.8682,0.13
1,18.023,0,15.9368,0,15.1816,0,15.1128,0.06,37.7605,0.06,37.6467,0.13
1,18.023,0,0,0,15.1816,0,15.2852,0.06,37.7605,0.06,37.7873,0.12
1,18.023,0,10.4767,0,15.1816,0,15.1366,0.06,37.7605,0.06,37.6725,0.12
1,18.023,0,0,0,15.1816,0,15.1894,0.07,37.7605,0.07,37.8325,0.13
1,18.023,0,36.8447,0,15.1816,0,14.9806,0.062,37.7605,0.062,37.606,0.122
1,18.023,0,0,0,15.1816,0,15.3136,0.071,37.7605,0.071,37.8172,0.122
1,18.023,0,24.9176,0,15.1816,0,15.2262,0.07,37.7605,0.07,37.6768,0.14
1,18.023,0,106.672,0,15.1816,0,15.1471,0.06,37.7605,0.06,37.6785,0.12
1,18.023,0,0,0,15.1816,0,15.2774,0.06,37.7605,0.06,37.8202,0.12
1,18.023,0,26.3049,0,15.1816,0,15.0697,0.06,37.7605,0.06,37.8303,0.12
1,18.023,0,0,0,15.1816,0,15.2343,0.06,37.7605,0.06,37.5976,0.12
1,18.023,0,110.594,0,15.1816,0,15.0509,0.06,37.7605,0.06,37.8242,0.13
1,18.023,0,20.6936,0,15.1816,0,15.0873,0.07,37.7605,0.07,37.5919,0.13
1,18.023,0,0,0,15.1816,0,15.1632,0.082,37.7605,0.082,37.8049,0.144
1,18.023,0,0,0,15.1816,0,15.1224,0.06,37.7605,0.06,37.9127,0.12
1,18.023,0,8.55609,0,15.1816,0,14.9614,0.07,37.7605,0.07,37.6949,0.13
1,18.023,0,24.6874,0,15.1816,0,15.1901,0.06,37.7605,0.06,37.7163,0.12
1,18.023,0,58.0189,0,15.1816,0,15.2455,0.07,37.7605,0.07,37.7849,0.13
1,18.023,0,0,0,15.1816,0,15.1546,0.06,37.7605,0.06,37.8488,0.13
1,18.023,0,0,0,15.1816,0,15.2783,0.06,37.7605,0.06,37.8568,0.12
1,18.023,0,81.2222,0,15.1816,0,15.1173,0.06,37.7605,0.06,37.6812,0.129
1,18.023,0,49.2974,0,15.1816,0,15.2056,0.06,37.7605,0.06,37.8393,0.12
1,18.023,0,0,0,15.1816,0,15.2608,0.071,37.7605,0.071,37.5701,0.131
1,18.023,0,0,0,15.1816,0,15.1283,0.06,37.7605,0.06,37.7553,0.13
1,18.023,0,0,0,15.1816,0,15.0746,0.06,37.7605,0.06,37.9426,0.12
1,18.023,0,40.2029,0,15.1816,0,15.157,0.07,37.7605,0.07,37.7809,0.13
1,18.023,0,10.3342,0,15.1816,0,15.1387,0.06,37.7605,0.06,37.8173,0.12
1,18.023,0,16.7709,0,15.1816,0,15.2251,0.06,37.7605,0.06,37.9465,0.12
1,18.023,0,0,0,15.1816,0,15.1533,0.07,37.7605,0.07,37.6874,0.138
1,18.023,0,0,0,15.1816,0,15.2099,0.053,37.7605,0.053,37.655,0.133
1,18.023,0,48.984,0,15.1816,0,14.9912,0.06,37.7605,0.06,37.5531,0.12
1,18.023,0,11.9809,0,15.1816,0,15.1642,0.06,37.7605,0.06,37.699,0.12
1,18.023,0,0,0,15.1816,0,15.1288,0.07,37.7605,0.07,37.8081,0.13
1,18.023,0,0,0,15.1816,0,15.1705,0.06,37.7605,0.06,37.8934,0.12
1,18.023,0,0,0,15.1816,0,15.0281,0.07,37.7605,0.07,37.8814,0.13
1,18.023,0,0,0,15.1816,0,15.1385,0.06,37.7605,0.06,37.7951,0.122
1,18.023,0,20.6024,0,15.1816,0,15.1707,0.055,37.7605,0.055,37.6776,0.125
1,18.023,0,0,0,15.1816,0,15.1146,0.062,37.7605,0.062,37.7254,0.122
1,18.023,0.01,47.9691,0,15.1816,0,15.2342,0.06,37.7605,0.06,37.6845,0.12
1,18.023,0,123.394,0,15.1816,0,15.1028,0.07,37.7605,0.07,37.7153,0.13
1,18.023,0,0,0,15.1816,0,15.1575,0.06,37.7605,0.06,37.9798,0.12
1,18.023,0,0,0,15.1816,0,15.3286,0.06,37.7605,0.06,37.5935,0.13
1,18.023,0,0,0,15.1816,0,15.2129,0.061,37.7605,0.061,37.8568,0.121
1,18.023,0,0,0,15.1816,0,15.11,0.048,37.7605,0.048,37.8269,0.124
1,18.023,0,0,0,15.1816,0,15.1502,0.06,37.7605,0.06,37.7009,0.135
1,18.023,0,27.5039,0,15.1816,0,15.0581,0.07,37.7605,0.07,37.7252,0.124
1,18.023,0,33.2922,0,15.1816,0,15.1898,0.06,37.7605,0.06,37.6701,0.12
1,18.023,0,0,0,15.1816,0,15.3137,0.06,37.7605,0.06,37.6687,0.12
1,18.023,0,0,0,15.1816,0,15.4657,0.06,37.7605,0.06,37.7272,0.12
1,18.023,0,18.8219,0,15.1816,0,15.0641,0.06,37.7605,0.06,37.7953,0.13
1,18.023,0,2.96057,0,15.1816,0,15.1331,0.06,37.7605,0.06,37.6994,0.12
1,18.023,0,10.3067,0,15.1816,0,15.1752,0.071,37.7605,0.071,37.8122,0.122
1,18.023,0,0,0,15.1816,0,15.2923,0.063,37.7605,0.063,37.7848,0.138
1,18.023,0,31.7022,0,15.1816,0,15.2515,0.06,37.7605,0.06,37.7502,0.13
1,18.023,0,0,0,15.1816,0,14.9764,0.06,37.7605,0.06,37.7325,0.12
1,18.023,0,117.31,0,15.1816,0,15.2068,0.06,37.7605,0.06,37.7834,0.12
1,18.023,0,0,0,15.1816,0,15.2593,0.06,37.7605,0.06,37.7834,0.13
1,18.023,0,0,0,15.1816,0,15.1583,0.06,37.7605,0.06,37.658,0.12
1,18.023,0,26.1381,0,15.1816,0,15.2755,0.06,37.7605,0.06,37.6597,0.121
1,18.023,0,1.88462,0,15.1816,0,15.1482,0.07,37.7605,0.07,37.501,0.124
1,18.023,0,0,0,15.1816,0,15.0861,0.072,37.7605,0.072,37.8084,0.132
1,18.023,0,0,0,15.1816,0,15.2449,0.068,37.7605,0.068,37.5119,0.119
1,18.023,0,0,0,15.1816,0,15.1513,0.07,37.7605,0.07,37.7599,0.14
1,18.023,0,45.2413,0,15.1816,0,15.1918,0.07,37.7605,0.07,37.7242,0.13
1,18.023,0,0,0,15.1816,0,15.3475,0.06,37.7605,0.06,37.7107,0.12
1,18.023,0,0,0,15.1816,0,15.2334,0.056,37.7605,0.056,37.8178,0.124
1,18.023,0,0,0,15.1816,0,15.163,0.061,37.7605,0.061,37.6985,0.131
1,18.023,0,0,0,15.1816,0,15.0859,0.053,37.7605,0.053,37.8589,0.119
1,18.023,0,9.02727,0,15.1816,0,15.311,0.072,37.7605,0.072,37.6087,0.142
1,18.023,0,0,0,15.1816,0,15.0852,0.06,37.7605,0.06,37.8087,0.12
1,18.023,0,0,0,15.1816,0,15.2533,0.06,37.7605,0.06,37.5039,0.13
1,18.023,0,67.9268,0,15.1816,0,15.0746,0.06,37.7605,0.06,37.7912,0.12
1,18.023,0,73.9397,0,15.1816,0,15.4631,0.06,37.7605,0.06,37.6213,0.12
1,18.023,0,0,0,15.1816,0,15.076,0.053,37.7605,0.053,37.6445,0.12
1,18.023,0,17.9826,0,15.1816,0,15.0123,0.07,37.7605,0.07,37.5993,0.14
1,18.023,0,43.2517,0,15.1816,0,15.0253,0.056,37.7605,0.056,37.6556,0.136
1,18.023,0,0,0,15.1816,0,14.9367,0.06,37.7605,0.06,37.6491,0.13
1,18.023,0,0,0,15.1816,0,15.2999,0.06,37.7605,0.06,37.8914,0.12
1,18.023,0,0,0,15.1816,0,15.0985,0.07,37.7605,0.07,37.6784,0.13
1,18.023,0,16.3305,0,15.1816,0,15.1655,0.06,37.7605,0.06,37.6602,0.12
1,18.023,0,14.7774,0,15.1816,0,15.345,0.06,37.7605,0.06,37.8432,0.12
1,18.023,0,0,0,15.1816,0,15.083,0.06,37.7605,0.06,37.9261,0.13
1,18.023,0,0,0,15.1816,0,15.2596,0.05,37.7605,0.05,37.8846,0.134
1,18.023,0,74.7932,0,15.1816,0,14.989,0.052,37.7605,0.052,37.7338,0.133
1,18.023,0,0,0,15.1816,0,15.2694,0.06,37.7605,0.06,37.9063,0.12
1,18.023,0,46.5851,0,15.1816,0,15.3112,0.07,37.7605,0.07,37.6692,0.13
1,18.023,0,0,0,15.1816,0,15.0484,0.06,37.7605,0.06,37.6757,0.13
1,18.023,0,0,0,15.1816,0,15.1079,0.06,37.7605,0.06,37.7521,0.12
1,18.023,0,0,0,15.1816,0,15.1768,0.06,37.7605,0.06,37.6623,0.13
1,18.023,0,9.40678,0,15.1816,0,15.1761,0.051,37.7605,0.051,37.7555,0.124
1,18.023,0,54.6021,0,15.1816,0,15.123,0.06,37.7605,0.06,37.6554,0.122
1,18.023,0,31.5647,0,15.1816,0,15.1168,0.062,37.7605,0.062,37.6799,0.116
1,18.023,0,0,0,15.1816,0,15.1475,0.076,37.7605,0.076,37.6136,0.146
1,18.023,0,0,0,15.1816,0,15.1133,0.06,37.7605,0.06,37.8819,0.12
1,18.023,0,127.589,0,15.1816,0,15.157,0.06,37.7605,0.06,37.8472,0.13
1,18.023,0,0,0,15.1816,0,15.2355,0.06,37.7605,0.06,37.7458,0.12
1,18.023,0,0,0,15.1816,0,15.1657,0.07,37.7605,0.07,37.6866,0.13
1,18.023,0,0,0,15.1816,0,15.3108,0.06,37.7605,0.06,37.7914,0.12
1,18.023,0,0,0,15.1816,0,15.072,0.07,37.7605,0.07,37.6743,0.13
1,18.023,0,0,0,15.1816,0,15.0532,0.049,37.7605,0.049,37.7017,0.114
1,18.023,0,49.9909,0,15.1816,0,15.3474,0.058,37.7605,0.058,37.7721,0.125
1,18.023,0,0,0,15.1816,0,15.0957,0.06,37.7605,0.06,37.7678,0.12
1,18.023,0,0,0,15.1816,0,15.1808,0.06,37.7605,0.06,37.5822,0.12
1,18.023,0,108.881,0,15.1816,0,15.2596,0.06,37.7605,0.06,37.8209,0.12
1,18.023,0,0,0,15.1816,0,15.3206,0.06,37.7605,0.06,37.7911,0.13
1,18.023,0,66.6985,0,15.1816,0,15.0005,0.051,37.7605,0.051,37.7735,0.123
1,18.023,0,0,0,15.1816,0,15.0994,0.074,37.7605,0.074,37.8941,0.136
1,18.023,0,0,0,15.1816,0,15.2474,0.06,37.7605,0.06,37.6555,0.13
1,18.023,0,3.7799,0,15.1816,0,15.0756,0.051,37.7605,0.051,37.735,0.126
1,18.023,0,56.6189,0,15.1816,0,15.1488,0.06,37.7605,0.06,37.7241,0.13
1,18.023,0,0,0,15.1816,0,15.044,0.06,37.7605,0.06,37.6827,0.12
1,18.023,0,0,0,15.1816,0,15.131,0.06,37.7605,0.06,37.8021,0.12
1,18.023,0,23.6177,0,15.1816,0,15.1566,0.06,37.7605,0.06,37.8185,0.128
1,18.023,0,0,0,15.1816,0,15.1235,0.06,37.7605,0.06,37.7505,0.12
1,18.023,0,156.481,0,15.1816,0,15.2129,0.071,37.7605,0.071,37.6528,0.132
1,18.023,0,34.8669,0,15.1816,0,15.1779,0.06,37.7605,0.06,37.8822,0.12
1,18.023,0,120.788,0,15.1816,0,15.2883,0.06,37.7605,0.06,37.6933,0.12
1,18.023,0,61.5208,0,15.1816,0,15.1859,0.06,37.7605,0.06,37.7667,0.122
1,18.023,0,0,0,15.1816,0,15.1835,0.06,37.7605,0.06,37.6563,0.12
1,18.023,0,0,0,15.1816,0,15.181,0.06,37.7605,0.06,37.6263,0.122
1,18.023,0,0,0,15.1816,0,15.2476,0.06,37.7605,0.06,37.875,0.12
1,18.023,0,34.7337,0,15.1816,0,15.1984,0.072,37.7605,0.072,37.6585,0.132
1,18.023,0,0,0,15.1816,0,15.0953,0.065,37.7605,0.065,37.633,0.131
1,18.023,0,29.6435,0,15.1816,0,15.1414,0.07,37.7605,0.07,37.7808,0.13
1,18.023,0,0,0,15.1816,0,15.1606,0.06,37.7605,0.06,37.5096,0.13
1,18.023,0,0,0,15.1816,0,15.0882,0.06,37.7605,0.06,37.6809,0.12
1,18.023,0,0,0,15.1816,0,15.1836,0.07,37.7605,0.07,37.7992,0.13
1,18.023,0,20.533,0,15.1816,0,15.4761,0.06,37.7605,0.06,37.8864,0.13
1,18.023,0,21.9567,0,15.1816,0,15.1246,0.051,37.7605,0.051,37.8223,0.129
1,18.023,0,0,0,15.1816,0,15.2667,0.06,37.7605,0.06,37.8764,0.13
1,18.023,0,14.6123,0,15.1816,0,15.1821,0.048,37.7605,0.048,37.9213,0.114
1,18.023,0,0,0,15.1816,0,14.9871,0.064,37.7605,0.064,37.8564,0.13
1,18.023,0,53.999,0,15.1816,0,15.2095,0.06,37.7605,0.06,37.6177,0.12
1,18.023,0,0,0,15.1816,0,15.2811,0.06,37.7605,0.06,37.8468,0.12
1,18.023,0,0,0,15.1816,0,14.9174,0.07,37.7605,0.07,37.845,0.13
1,18.023,0,0,0,15.1816,0,14.98,0.06,37.7605,0.06,37.4603,0.13
1,18.023,0,69.3004,0,15.1816,0,14.9644,0.06,37.7605,0.06,37.5724,0.131
1,18.023,0,0,0,15.1816,0,15.1733,0.06,37.7605,0.06,37.708,0.123
1,18.023,0,0,0,15.1816,0,15.22,0.075,37.7605,0.075,37.835,0.135
1,18.023,0,0,0,15.1816,0,15.0388,0.06,37.7605,0.06,37.8376,0.13
1,18.023,0,144.739,0,15.1816,0,15.209,0.06,37.7605,0.06,37.9468,0.12
1,18.023,0,68.605,0,15.1816,0,15.2033,0.07,37.7605,0.07,37.5592,0.13
1,18.023,0,0,0,15.1816,0,15.1721,0.06,37.7605,0.06,37.6113,0.12
1,18.023,0,0,0,15.1816,0,15.3189,0.07,37.7605,0.07,37.6836,0.13
1,18.023,0,0,0,15.1816,0,14.9734,0.062,37.7605,0.062,37.5946,0.132
1,18.023,0,25.3725,0,15.1816,0,15.2618,0.047,37.7605,0.047,37.8331,0.122
1,18.023,0,0,0,15.1816,0,15.3282,0.053,37.7605,0.053,37.7832,0.137
1,18.023,0,3.69999,0,15.1816,0,15.3549,0.06,37.7605,0.06,37.7721,0.12
1,18.023,0,11.6802,0,15.1816,0,15.0539,0.06,37.7605,0.06,37.6503,0.13
1,18.023,0,0,0,15.1816,0,15.1749,0.06,37.7605,0.06,37.7101,0.12
1,18.023,0,37.4646,0,15.1816,0,15.2552,0.06,37.7605,0.06,37.6717,0.13
1,18.023,0,0,0,15.1816,0,15.1426,0.06,37.7605,0.06,37.8633,0.12
1,18.023,0,45.5937,0,15.1816,0,15.1508,0.065,37.7605,0.065,37.9801,0.137
1,18.023,0,0,0,15.1816,0,15.1734,0.07,37.7605,0.07,37.7399,0.14
1,18.023,0,0,0,15.1816,0,15.2275,0.055,37.7605,0.055,37.7987,0.135
1,18.023,0,0,0,15.1816,0,15.0521,0.06,37.7605,0.06,37.6831,0.12
1,18.023,0,0,0,15.1816,0,15.1672,0.06,37.7605,0.06,37.7153,0.13
1,18.023,0,0,0,15.1816,0,15.073,0.06,37.7605,0.06,37.6717,0.13
1,18.023,0,33.4451,0,15.1816,0,15.1332,0.06,37.7605,0.06,37.7741,0.12
1,18.023,0,0,0,15.1816,0,15.0255,0.06,37.7605,0.06,37.9668,0.131
1,18.023,0,33.9296,0,15.1816,0,15.3326,0.06,37.7605,0.06,37.6726,0.113
1,18.023,0,0,0,15.1816,0,15.0567,0.052,37.7605,0.052,37.8245,0.122
1,18.023,0,73.5992,0,15.1816,0,15.2363,0.06,37.7605,0.06,37.8584,0.12
1,18.023,0,83.1335,0,15.1816,0,15.1163,0.06,37.7605,0.06,37.8808,0.12
1,18.023,0,29.4744,0,15.1816,0,15.1328,0.06,37.7605,0.06,37.7296,0.13
1,18.023,0,0,0,15.1816,0,15.1282,0.06,37.7605,0.06,37.7076,0.12
1,18.023,0,0,0,15.1816,0,15.2021,0.06,37.7605,0.06,37.5095,0.13
1,18.023,0,0,0,15.1816,0,15.1636,0.06,37.7605,0.06,37.7769,0.13
1,18.023,0,40.1122,0,15.1816,0,15.1209,0.07,37.7605,0.07,37.7806,0.128
